Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Nom frontière espagnol,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Unité espagnol,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Commentaire espagnol,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Poste,12932,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Charbon sous-bitumineux,Bituminous coal,,PCS entre 17 435 et 23 865 kJ/kg,SCV between 17 435 et 23 865 kJ/kg,,,,,Combustibles > Fossiles > Solides > Charbons,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,4065,4030,1.26,0,33.4,,,,,,,,,,,0,0
Poste,12984,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de houille,Coke from hard coal,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3.03,3,8.40E-03,0,0.0223,,,,,,,,,,,0,0
Poste,12985,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de houille,Coke from hard coal,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.389,0.385,1.08E-03,0,2.86E-03,,,,,,,,,,,0,0
Poste,12986,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de houille,Coke from hard coal,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,4540,4494,12.6,0,33.4,,,,,,,,,,,0,0
Poste,12987,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de houille,Coke from hard coal,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,108,107,0.3,0,0.795,,,,,,,,,,,0,0
Poste,12988,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de lignite,Coke from lignite,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,1.86,1.84,5.10E-03,0,0.0135,,,,,,,,,,,0,0
Poste,12989,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de lignite,Coke from lignite,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.393,0.389,1.08E-03,0,2.86E-03,,,,,,,,,,,0,0
Poste,12990,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de lignite,Coke from lignite,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,4582,4536,12.6,0,33.4,,,,,,,,,,,0,0
Poste,12991,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de lignite,Coke from lignite,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,109,108,0.3,0,0.795,,,,,,,,,,,0,0
Poste,12992,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de pétrole,Petroleum coke,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,96.8,96,0.09,0,0.663,,,,,,,,,,,0,0
Poste,12993,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,coke de pétrole,Petroleum coke,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,17/10/2014,17/10/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3.09,3.07,2.88E-03,0,0.0212,,,,,,,,,,,0,0
Poste,12994,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,coke de pétrole,Petroleum coke,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,17/10/2014,23/07/2015,déc.-18,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.349,0.346,3.24E-04,0,2.39E-03,,,,,,,,,,,0,0
Poste,15304,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Coke de pétrole,Petroleum coke,,,,,,,,Combustibles > Fossiles > Solides > Cokes,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,04/11/2014,04/11/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,4064,4032,3.78,0,27.8,,,,,,,,,,,0,0
Poste,14078,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Combustible haute viscosité (CHV),High viscosity fuel,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,80.5,80,0.06,0,0.464,,,,,,,,,,,0,0
Poste,14079,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Combustible haute viscosité (CHV),High viscosity fuel,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.29,0.288,2.16E-04,0,1.67E-03,,,,,,,,,,,0,0
Poste,14080,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Combustible haute viscosité (CHV),High viscosity fuel,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,20/10/2014,04/11/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3382,3360,2.52,0,19.5,,,,,,,,,,,0,0
Poste,15303,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Combustible haute viscosité (CHV),High viscosity fuel,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,04/11/2014,04/11/2014,Dec-17,20,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,0,0,0,0,0,0,,,,Combustion,,,,3.16,3.14,2.36E-03,0,0.0182,,,,,,,,,,,0,0
Poste,14081,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,75.5,75,0.06,0,0.398,,,,,,,,,,,0,0
Poste,14083,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3.17,3.15,2.52E-03,0,0.0167,,,,,,,,,,,0,0
Poste,14085,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.272,0.27,2.16E-04,0,1.43E-03,,,,,,,,,,,0,0
Poste,14087,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2.68,2.66,2.13E-03,0,0.0141,,,,,,,,,,,0,0
Poste,14089,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3170,3150,3,0,16.7,,,,,,,,,,,0,0
Poste,26669,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26670,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.271,,,,,,,,,,,,,,,,
Poste,26671,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26672,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2.66,,,,,,,,,,,,,,,,
Poste,26693,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26694,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.271,,,,,,,,,,,,,,,,
Poste,26695,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26696,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2.66,,,,,,,,,,,,,,,,
Poste,26717,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26718,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.271,,,,,,,,,,,,,,,,
Poste,26719,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26720,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul domestique,Domestic fuel oil,,,,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2.66,,,,,,,,,,,,,,,,
Poste,14091,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Europe,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.28,0.278,1.35E-04,0,1.67E-03,,,,,,,,,,,0,0
Poste,14092,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Europe,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2.8,2.78,1.35E-03,0,0.0167,,,,,,,,,,,0,0
Poste,14093,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Europe,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3268,3247,1.58,0,19.5,,,,,,,,,,,0,0
Poste,14094,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,Europe,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,77.8,77.3,0.0375,0,0.464,,,,,,,,,,,0,0
Poste,14095,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,78.5,78,0.06,0,0.477,,,,,,,,,,,0,0
Poste,14097,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,Europe,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3.11,3.09,2.40E-03,0,0.0186,,,,,,,,,,,0,0
Poste,14098,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3.14,3.12,2.40E-03,0,0.0186,,,,,,,,,,,0,0
Poste,14099,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,20/10/2014,23/07/2015,déc.-18,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.283,0.281,2.16E-04,0,1.67E-03,,,,,,,,,,,0,0
Poste,14100,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2.83,2.81,2.16E-03,0,0.0167,,,,,,,,,,,0,0
Poste,14101,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3302,3280,2.52,0,19.5,,,,,,,,,,,0,0
Poste,26633,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3120,,,,,,,,,,,,,,,,
Poste,26634,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.281,,,,,,,,,,,,,,,,
Poste,26635,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3265,,,,,,,,,,,,,,,,
Poste,26636,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2.81,,,,,,,,,,,,,,,,
Poste,26661,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,Combustion,,,,3120,,,,,,,,,,,,,,,,
Poste,26662,élément décomposé par poste,Facteur d'émission,Valide générique,Fioul Lourd,Heavy fuel oil,,commercial,commercial,,,,,Combustibles > Fossiles > Liquides > Usage source fixe,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.282,,,,,,,,,,,,,,,,
